,lat,lon,CountryID,time,pop_count,ISOCODE
466,-89.05759162303664,43.75,0.0,2015,nan,nan
467,-89.05759162303664,45.0,0.0,2015,nan,nan
468,-89.05759162303664,46.25,0.0,2015,nan,nan
469,-89.05759162303664,47.5,0.0,2015,nan,nan
470,-89.05759162303664,48.75,0.0,2015,nan,nan
471,-89.05759162303664,50.0,0.0,2015,nan,nan
472,-89.05759162303664,51.25,0.0,2015,nan,nan
473,-89.05759162303664,52.5,0.0,2015,nan,nan
474,-89.05759162303664,53.75,0.0,2015,nan,nan
475,-89.05759162303664,55.0,0.0,2015,nan,nan
476,-89.05759162303664,56.25,0.0,2015,nan,nan
477,-89.05759162303664,57.5,0.0,2015,nan,nan
478,-89.05759162303664,58.75,0.0,2015,nan,nan
479,-89.05759162303664,60.0,0.0,2015,nan,nan
480,-89.05759162303664,61.25,0.0,2015,nan,nan
481,-89.05759162303664,62.5,0.0,2015,nan,nan
482,-89.05759162303664,63.75,0.0,2015,nan,nan
483,-89.05759162303664,65.0,0.0,2015,nan,nan
484,-89.05759162303664,66.25,0.0,2015,nan,nan
485,-89.05759162303664,67.5,0.0,2015,nan,nan
486,-89.05759162303664,68.75,0.0,2015,nan,nan
487,-89.05759162303664,70.0,0.0,2015,nan,nan
488,-89.05759162303664,71.25,0.0,2015,nan,nan
489,-89.05759162303664,72.5,0.0,2015,nan,nan
490,-89.05759162303664,73.75,0.0,2015,nan,nan
491,-89.05759162303664,75.0,0.0,2015,nan,nan
492,-89.05759162303664,76.25,0.0,2015,nan,nan
493,-89.05759162303664,77.5,0.0,2015,nan,nan
494,-89.05759162303664,78.75,0.0,2015,nan,nan
495,-89.05759162303664,80.0,0.0,2015,nan,nan
496,-89.05759162303664,81.25,0.0,2015,nan,nan
497,-89.05759162303664,82.5,0.0,2015,nan,nan
498,-89.05759162303664,83.75,0.0,2015,nan,nan
499,-89.05759162303664,85.0,0.0,2015,nan,nan
500,-89.05759162303664,86.25,0.0,2015,nan,nan
501,-89.05759162303664,87.5,0.0,2015,nan,nan
502,-89.05759162303664,88.75,0.0,2015,nan,nan
503,-89.05759162303664,90.0,0.0,2015,nan,nan
504,-89.05759162303664,91.25,0.0,2015,nan,nan
505,-89.05759162303664,92.5,0.0,2015,nan,nan
506,-89.05759162303664,93.75,0.0,2015,nan,nan
507,-89.05759162303664,95.0,0.0,2015,nan,nan
508,-89.05759162303664,96.25,0.0,2015,nan,nan
509,-89.05759162303664,97.5,0.0,2015,nan,nan
510,-89.05759162303664,98.75,0.0,2015,nan,nan
511,-89.05759162303664,100.0,0.0,2015,nan,nan
512,-89.05759162303664,101.25,0.0,2015,nan,nan
513,-89.05759162303664,102.5,0.0,2015,nan,nan
514,-89.05759162303664,103.75,0.0,2015,nan,nan
515,-89.05759162303664,105.0,0.0,2015,nan,nan
516,-89.05759162303664,106.25,0.0,2015,nan,nan
517,-89.05759162303664,107.5,0.0,2015,nan,nan
518,-89.05759162303664,108.75,0.0,2015,nan,nan
519,-89.05759162303664,110.0,0.0,2015,nan,nan
520,-89.05759162303664,111.25,0.0,2015,nan,nan
521,-89.05759162303664,112.5,0.0,2015,nan,nan
522,-89.05759162303664,113.75,0.0,2015,nan,nan
523,-89.05759162303664,115.0,0.0,2015,nan,nan
524,-89.05759162303664,116.25,0.0,2015,nan,nan
525,-89.05759162303664,117.5,0.0,2015,nan,nan
